,source,device,OS,test,price,booked,state,date_month,date_month_day
175940,Unknown,desktop,mac,1,299,1,NY,May,Mon
175990,Adwords,mobile,iOS,0,199,1,PA,April,Thu
175996,Unknown,desktop,windows,0,199,1,NY,April,Wed
176155,Facebook,mobile,iOS,0,199,1,NY,May,Mon
176345,Google,mobile,android,1,299,1,PA,June,Fri
176366,Bing,desktop,windows,0,199,1,PA,April,Mon
176431,Google,mobile,iOS,0,199,1,NJ,April,Sat
176507,Facebook,mobile,iOS,1,299,1,NY,April,Tue
176521,Facebook,mobile,iOS,1,299,1,NJ,April,Fri
176550,Google,mobile,iOS,1,299,1,NY,June,Thu
176666,Adwords,desktop,windows,1,299,1,NJ,May,Tue
176677,Adwords,desktop,windows,0,199,1,NY,June,Wed
176818,Google,mobile,iOS,0,199,1,NY,June,Sun
176842,Adwords,mobile,iOS,0,199,1,PA,June,Wed
176902,Google,desktop,mac,0,199,1,NY,April,Sun
176967,Facebook,mobile,iOS,0,199,1,NY,May,Sat
177001,Facebook,mobile,iOS,0,199,1,NY,June,Tue
177009,Google,desktop,mac,0,199,1,PA,April,Thu
177040,Facebook,mobile,android,0,199,1,NY,May,Thu
177044,Facebook,mobile,iOS,0,199,1,PA,June,Mon
177048,Adwords,mobile,iOS,1,299,1,PA,April,Tue
177078,Unknown,desktop,mac,0,199,1,NY,April,Sat
177195,Unknown,desktop,windows,0,199,1,NY,May,Thu
177216,Unknown,mobile,android,0,199,1,PA,May,Thu
177259,Facebook,mobile,iOS,0,199,1,PA,June,Sat
177322,Bing,mobile,android,1,299,1,PA,June,Tue
177327,Google,desktop,windows,0,199,1,NY,April,Sat
177527,Unknown,mobile,iOS,1,299,1,PA,May,Wed
177535,Unknown,mobile,iOS,1,299,1,NY,June,Tue
177545,Facebook,desktop,mac,0,199,1,NY,May,Sun
177559,Adwords,desktop,windows,0,199,1,NY,May,Thu
177602,Unknown,mobile,iOS,1,299,1,NJ,April,Tue
177614,Unknown,mobile,iOS,0,199,1,NY,June,Mon
177794,Google,desktop,windows,1,299,1,PA,May,Sun
177875,Bing,desktop,windows,1,299,1,NJ,April,Thu
177903,Adwords,mobile,android,0,199,1,PA,May,Tue
177996,Facebook,mobile,android,0,199,1,NJ,April,Wed
178021,Unknown,desktop,windows,1,299,1,NY,May,Fri
178029,Adwords,mobile,android,0,199,1,NY,June,Wed
178134,Google,desktop,windows,0,199,1,PA,April,Thu
178186,Google,mobile,other,0,199,1,PA,May,Tue
178219,Google,desktop,mac,0,199,1,NY,June,Thu
178260,Facebook,mobile,iOS,1,299,1,NJ,June,Thu
178293,Facebook,desktop,windows,0,199,1,NY,June,Tue
178393,Unknown,mobile,android,0,199,1,NY,May,Sat
178399,Google,desktop,windows,0,199,1,NY,June,Thu
178454,Google,desktop,mac,0,199,1,PA,April,Wed
178489,Google,mobile,iOS,0,199,1,NJ,April,Sun
178513,Unknown,desktop,windows,0,199,1,NY,April,Tue
178543,Google,mobile,android,1,299,1,NY,June,Wed
178675,Unknown,desktop,windows,0,199,1,NY,May,Wed
178979,Google,mobile,iOS,0,199,1,PA,May,Wed
179131,Other,mobile,iOS,1,299,1,PA,June,Tue
179183,Unknown,desktop,windows,0,199,1,PA,June,Mon
179314,Google,desktop,windows,0,199,1,PA,April,Tue
179350,Google,desktop,mac,0,199,1,NY,June,Thu
179464,Google,desktop,windows,0,199,1,PA,April,Sun
179533,Facebook,mobile,iOS,0,199,1,NY,June,Mon
179534,Facebook,mobile,iOS,0,199,1,NJ,June,Sun
179682,Facebook,mobile,android,0,199,1,PA,May,Wed
179687,Other,mobile,android,1,299,1,NY,June,Thu
179697,Google,desktop,windows,1,299,1,NJ,June,Tue
179770,Adwords,mobile,iOS,0,199,1,PA,April,Sat
179786,Google,mobile,iOS,0,199,1,PA,June,Tue
179791,Other,mobile,android,1,299,1,PA,May,Fri
179884,Unknown,mobile,android,1,299,1,NY,May,Fri
179926,Adwords,desktop,windows,0,199,1,NJ,May,Tue
179935,Facebook,mobile,iOS,0,199,1,PA,May,Sun
179974,Unknown,mobile,iOS,0,199,1,PA,June,Wed
180091,Unknown,desktop,windows,0,199,1,NY,June,Wed
180116,Adwords,desktop,linux,0,199,1,NY,May,Thu
180196,Unknown,desktop,windows,0,199,1,NJ,April,Tue
180200,Unknown,mobile,other,0,199,1,PA,April,Mon
180302,Google,desktop,windows,0,199,1,PA,May,Fri
180334,Facebook,mobile,iOS,0,199,1,NY,April,Fri
180630,Adwords,mobile,android,0,199,1,PA,May,Wed
180646,Adwords,mobile,android,0,199,1,NJ,April,Wed
180652,Unknown,mobile,iOS,1,299,1,NY,May,Sun
180672,Unknown,mobile,android,0,199,1,NY,May,Wed
180678,Unknown,mobile,iOS,0,199,1,NY,May,Tue
180687,Google,desktop,windows,1,299,1,NJ,April,Wed
180734,Unknown,mobile,android,1,299,1,NY,June,Fri
180834,Adwords,desktop,windows,1,299,1,NY,May,Mon
180906,Adwords,mobile,iOS,1,299,1,NJ,May,Tue
180938,Adwords,desktop,windows,1,299,1,NJ,April,Fri
180941,Facebook,mobile,android,0,199,1,NY,May,Sun
181095,Google,mobile,other,0,199,1,NY,May,Tue
181121,Bing,mobile,iOS,1,299,1,NJ,June,Wed
181163,Google,desktop,windows,0,199,1,NY,May,Sun
181169,Facebook,desktop,windows,0,199,1,PA,June,Fri
181220,Unknown,desktop,windows,1,299,1,NY,May,Tue
181226,Google,desktop,windows,0,199,1,NY,June,Tue
181303,Unknown,desktop,windows,1,299,1,PA,May,Sat
181342,Adwords,desktop,mac,1,299,1,NY,April,Fri
181371,Google,desktop,windows,1,299,1,NY,June,Tue
181379,Unknown,mobile,iOS,0,199,1,NJ,May,Mon
181492,Google,mobile,iOS,0,199,1,NJ,April,Sun
181504,Unknown,mobile,iOS,0,199,1,NY,May,Fri
181537,Adwords,mobile,android,0,199,1,PA,May,Tue
181636,Google,mobile,iOS,0,199,1,NY,May,Wed
181705,Adwords,mobile,iOS,1,299,1,PA,June,Mon
181745,Unknown,mobile,iOS,0,199,1,NY,June,Tue
181766,Facebook,mobile,android,1,299,1,PA,,
181771,Unknown,mobile,android,0,199,1,PA,May,Thu
181779,Facebook,desktop,mac,0,199,1,PA,June,Mon
181826,Adwords,mobile,android,0,199,1,PA,May,Thu
181847,Bing,mobile,iOS,1,299,1,NJ,April,Mon
181865,Google,mobile,iOS,0,199,1,PA,June,Fri
181946,Bing,desktop,mac,1,299,1,NY,June,Thu
181989,Google,desktop,windows,1,299,1,NJ,May,Sun
181996,Unknown,mobile,iOS,0,199,1,NJ,June,Fri
182062,Facebook,mobile,iOS,0,199,1,NY,May,Thu
182104,Unknown,desktop,windows,0,199,1,NY,April,Sat
182139,Google,desktop,windows,0,199,1,NJ,June,Fri
182175,Facebook,mobile,other,1,299,1,NY,April,Thu
182181,Unknown,mobile,android,0,199,1,NY,April,Tue
182193,Bing,mobile,iOS,0,199,1,NY,May,Thu
182303,Unknown,desktop,mac,0,199,1,NJ,May,Fri
182350,Google,desktop,mac,0,199,1,NY,May,Mon
182365,Adwords,desktop,windows,0,199,1,NY,May,Tue
182397,Facebook,desktop,mac,0,199,1,NY,May,Tue
182442,Other,desktop,windows,0,199,1,NJ,April,Mon
182508,Facebook,mobile,android,1,299,1,PA,May,Thu
182549,Facebook,desktop,windows,0,199,1,NJ,May,Tue
182597,Google,mobile,iOS,0,199,1,NJ,May,Wed
182629,Facebook,mobile,iOS,0,199,1,NY,April,Fri
182691,Facebook,desktop,windows,1,299,1,PA,April,Wed
182734,Facebook,mobile,android,0,199,1,NJ,,
182775,Facebook,desktop,windows,0,199,1,PA,June,Sat
182801,Facebook,mobile,iOS,1,299,1,PA,April,Sat
182810,Unknown,desktop,windows,0,199,1,NY,June,Sun
183058,Adwords,mobile,iOS,0,199,1,NY,June,Tue
183080,Google,mobile,android,1,299,1,NY,April,Mon
183119,Adwords,desktop,windows,1,299,1,PA,April,Tue
183146,Google,mobile,android,1,299,1,PA,April,Fri
183300,Google,desktop,mac,0,199,1,PA,June,Wed
183325,Facebook,mobile,iOS,0,199,1,PA,May,Thu
183368,Adwords,desktop,windows,0,199,1,PA,April,Fri
183401,Unknown,mobile,iOS,0,199,1,NY,June,Thu
183417,Other,mobile,iOS,1,299,1,NY,June,Thu
183423,Facebook,desktop,windows,0,199,1,PA,May,Sun
183434,Google,mobile,android,0,199,1,NJ,May,Wed
183437,Adwords,desktop,mac,0,199,1,NY,June,Fri
183519,Unknown,desktop,windows,0,199,1,NJ,June,Sat
183524,Unknown,desktop,linux,0,199,1,PA,May,Sat
183591,Google,mobile,iOS,0,199,1,PA,April,Fri
183615,Unknown,mobile,iOS,0,199,1,NY,June,Mon
183738,Google,mobile,iOS,0,199,1,PA,May,Wed
183783,Facebook,desktop,mac,0,199,1,NY,May,Fri
183836,Bing,desktop,mac,0,199,1,NJ,April,Sat
183840,Google,mobile,iOS,0,199,1,PA,June,Wed
183877,Adwords,mobile,iOS,0,199,1,NJ,June,Sun
183878,Unknown,mobile,iOS,0,199,1,PA,April,Tue
183885,Google,mobile,iOS,0,199,1,PA,June,Fri
183890,Adwords,mobile,android,0,199,1,PA,May,Sat
183918,Unknown,desktop,mac,0,199,1,PA,April,Mon
183941,Facebook,mobile,android,0,199,1,PA,May,Thu
183996,Google,mobile,android,1,299,1,NJ,June,Thu
184005,Google,mobile,iOS,0,199,1,NJ,June,Wed
184042,Other,mobile,iOS,1,299,1,NY,May,Sun
184070,Other,mobile,android,0,199,1,PA,April,Wed
184077,Google,mobile,android,1,299,1,NY,June,Mon
184091,Unknown,mobile,iOS,0,199,1,PA,April,Sun
184115,Facebook,mobile,iOS,1,299,1,NY,June,Tue
184192,Facebook,mobile,iOS,0,199,1,PA,May,Tue
184263,Google,desktop,mac,1,299,1,NJ,April,Fri
184282,Google,mobile,android,0,199,1,NY,May,Fri
184288,Unknown,mobile,iOS,1,299,1,NJ,May,Fri
184339,Bing,desktop,windows,0,199,1,NY,May,Mon
184400,Adwords,mobile,iOS,0,199,1,PA,June,Tue
184461,Facebook,desktop,windows,0,199,1,PA,May,Mon
184468,Unknown,mobile,other,0,199,1,PA,June,Sat
184508,Google,desktop,windows,0,199,1,NJ,June,Fri
184644,Unknown,desktop,windows,0,199,1,NJ,June,Fri
184733,Facebook,mobile,android,0,199,1,NJ,June,Thu
184826,Facebook,desktop,windows,1,299,1,NY,May,Wed
184903,Unknown,mobile,iOS,0,199,1,NY,June,Tue
184964,Facebook,mobile,iOS,0,199,1,NY,June,Thu
184993,Adwords,desktop,windows,1,299,1,NY,April,Tue
185037,Other,mobile,iOS,0,199,1,NJ,June,Sat
185121,Google,desktop,windows,0,199,1,NY,April,Thu
185184,Google,desktop,windows,0,199,1,PA,April,Mon
185186,Google,mobile,other,1,299,1,PA,June,Fri
185214,Google,mobile,android,0,199,1,PA,May,Tue
185242,Unknown,desktop,windows,0,199,1,PA,May,Sun
185263,Google,desktop,windows,0,199,1,PA,June,Mon
185271,Facebook,mobile,android,0,199,1,PA,June,Fri
185287,Unknown,mobile,iOS,0,199,1,PA,June,Sun
185326,Unknown,desktop,windows,0,199,1,PA,June,Mon
185390,Facebook,mobile,iOS,0,199,1,PA,May,Mon
185399,Bing,mobile,iOS,0,199,1,NY,June,Wed
185428,Adwords,mobile,android,0,199,1,NJ,May,Fri
185430,Bing,mobile,iOS,1,299,1,NY,April,Sun
185527,Facebook,mobile,android,0,199,1,NY,April,Thu
185594,Facebook,desktop,mac,1,299,1,NJ,June,Fri
185620,Bing,desktop,windows,0,199,1,PA,June,Thu
185648,Adwords,mobile,iOS,1,299,1,PA,April,Fri
185698,Bing,desktop,windows,0,199,1,PA,June,Sat
185732,Unknown,desktop,windows,0,199,1,PA,April,Tue
185780,Facebook,mobile,iOS,0,199,1,NY,June,Thu
185842,Bing,mobile,android,1,299,1,NY,April,Thu
185855,Google,mobile,iOS,0,199,1,NJ,April,Tue
185877,Adwords,desktop,mac,0,199,1,PA,April,Mon
185896,Adwords,mobile,iOS,0,199,1,PA,June,Thu
186062,Google,desktop,windows,0,199,1,NJ,June,Tue
186223,Google,mobile,iOS,0,199,1,NY,April,Sat
186236,Adwords,desktop,windows,0,199,1,PA,May,Mon
186272,Facebook,mobile,android,0,199,1,NJ,April,Tue
186296,Adwords,mobile,iOS,0,199,1,NY,June,Sat
186297,Unknown,mobile,iOS,1,299,1,NY,April,Thu
186339,Adwords,mobile,iOS,0,199,1,NJ,April,Wed
186341,Adwords,desktop,windows,0,199,1,PA,June,Thu
186353,Google,desktop,windows,0,199,1,NJ,July,Sat
186380,Google,mobile,iOS,0,199,1,PA,June,Wed
186386,Unknown,mobile,android,0,199,1,NY,June,Wed
186445,Facebook,mobile,android,1,299,1,NY,June,Thu
186451,Unknown,mobile,iOS,0,199,1,NJ,April,Sun
186475,Unknown,desktop,windows,0,199,1,NY,May,Mon
186480,Unknown,desktop,windows,0,199,1,NY,June,Fri
186492,Unknown,desktop,windows,1,299,1,NY,June,Thu
186521,Unknown,mobile,iOS,1,299,1,NJ,June,Tue
186550,Unknown,desktop,windows,0,199,1,NY,April,Tue
186577,Adwords,mobile,iOS,1,299,1,NY,June,Thu
186625,Unknown,mobile,android,1,299,1,PA,May,Wed
186687,Bing,desktop,mac,0,199,1,NJ,June,Tue
186802,Adwords,mobile,android,0,199,1,PA,May,Sat
186810,Adwords,desktop,mac,0,199,1,PA,April,Sat
186812,Unknown,desktop,windows,0,199,1,NY,April,Thu
186832,Google,mobile,android,0,199,1,NJ,April,Wed
186878,Unknown,mobile,iOS,0,199,1,NY,,
186934,Unknown,desktop,windows,1,299,1,PA,May,Sun
187002,Unknown,mobile,iOS,0,199,1,NJ,May,Thu
187095,Facebook,mobile,iOS,1,299,1,NY,April,Wed
187115,Bing,mobile,iOS,0,199,1,PA,June,Fri
187142,Google,mobile,iOS,1,299,1,NY,June,Thu
187334,Other,mobile,iOS,0,199,1,PA,April,Sun
187503,Facebook,mobile,iOS,1,299,1,NY,,
187606,Google,desktop,windows,0,199,1,NY,May,Tue
187683,Bing,desktop,mac,1,299,1,NY,June,Sun
187726,Bing,mobile,iOS,0,199,1,NY,May,Fri
187741,Facebook,mobile,other,0,199,1,NY,May,Tue
187800,Google,desktop,windows,0,199,1,NY,May,Tue
187924,Google,mobile,iOS,0,199,1,PA,June,Wed
187955,Facebook,desktop,mac,0,199,1,PA,April,Fri
188023,Adwords,desktop,mac,0,199,1,PA,June,Thu
188053,Facebook,desktop,mac,0,199,1,NY,June,Fri
188055,Google,mobile,android,0,199,1,PA,June,Tue
188102,Google,mobile,iOS,1,299,1,NJ,June,Tue
188111,Unknown,mobile,iOS,0,199,1,NJ,April,Sat
188228,Unknown,desktop,windows,0,199,1,NY,April,Sun
188249,Google,mobile,iOS,1,299,1,NJ,June,Sun
188381,Google,desktop,mac,0,199,1,NJ,April,Tue
188646,Adwords,mobile,android,0,199,1,PA,May,Tue
188715,Google,desktop,windows,0,199,1,NY,June,Sun
188774,Facebook,mobile,iOS,1,299,1,NY,April,Sat
188777,Google,mobile,iOS,0,199,1,NY,April,Fri
188791,Bing,desktop,windows,0,199,1,PA,April,Thu
188856,Google,desktop,mac,0,199,1,PA,May,Wed
189010,Facebook,mobile,android,1,299,1,NY,May,Fri
189116,Bing,mobile,iOS,1,299,1,NY,June,Fri
189248,Other,mobile,iOS,0,199,1,NY,April,Tue
189294,Unknown,mobile,iOS,0,199,1,PA,June,Fri
189350,Google,mobile,iOS,1,299,1,NY,June,Thu
189401,Facebook,mobile,android,0,199,1,NJ,June,Tue
189463,Unknown,mobile,iOS,0,199,1,PA,June,Tue
189556,Unknown,mobile,iOS,0,199,1,NY,May,Mon
189569,Facebook,desktop,mac,0,199,1,NJ,May,Thu
189776,Unknown,mobile,iOS,1,299,1,NY,May,Thu
189802,Facebook,mobile,iOS,0,199,1,NY,April,Fri
189826,Unknown,mobile,android,0,199,1,PA,May,Sat
189887,Unknown,mobile,iOS,0,199,1,PA,June,Mon
190090,Google,mobile,iOS,0,199,1,NY,June,Thu
190096,Google,mobile,android,0,199,1,NY,May,Wed
190123,Bing,desktop,windows,0,199,1,NY,May,Wed
190129,Google,desktop,windows,1,299,1,NJ,April,Wed
190172,Google,mobile,android,0,199,1,PA,May,Wed
190271,Facebook,mobile,android,0,199,1,NY,April,Fri
190351,Google,mobile,iOS,0,199,1,NY,May,Mon
190451,Google,desktop,windows,0,199,1,PA,,
190454,Unknown,mobile,iOS,1,299,1,PA,May,Fri
190467,Bing,desktop,windows,1,299,1,PA,April,Thu
190489,Adwords,desktop,windows,0,199,1,PA,May,Fri
190531,Adwords,mobile,iOS,1,299,1,PA,May,Wed
190549,Facebook,desktop,mac,1,299,1,NJ,May,Mon
190551,Google,desktop,windows,0,199,1,NY,July,Sat
190594,Google,mobile,android,0,199,1,PA,June,Sun
190613,Facebook,mobile,iOS,0,199,1,PA,May,Sat
190688,Adwords,mobile,iOS,0,199,1,NY,April,Wed
190817,Unknown,mobile,iOS,0,199,1,NY,May,Sun
190822,Facebook,mobile,other,0,199,1,NJ,June,Tue
190842,Adwords,desktop,windows,0,199,1,NY,April,Tue
190844,Adwords,desktop,mac,0,199,1,PA,June,Sun
190863,Bing,mobile,iOS,0,199,1,NY,June,Thu
190884,Bing,mobile,iOS,0,199,1,PA,June,Fri
191025,Adwords,desktop,windows,0,199,1,PA,June,Sun
191186,Unknown,mobile,iOS,0,199,1,NJ,June,Wed
191201,Adwords,mobile,iOS,0,199,1,NY,May,Sun
191238,Unknown,mobile,iOS,0,199,1,PA,June,Thu
191252,Adwords,mobile,android,1,299,1,NJ,June,Fri
191254,Bing,desktop,windows,0,199,1,NJ,,
191280,Unknown,mobile,android,0,199,1,PA,,
191304,Google,desktop,windows,0,199,1,NY,April,Thu
191345,Facebook,mobile,iOS,0,199,1,NY,June,Sun
191370,Google,mobile,iOS,0,199,1,NJ,May,Fri
191466,Adwords,mobile,iOS,0,199,1,NJ,June,Mon
191483,Adwords,mobile,android,1,299,1,NJ,April,Mon
191505,Facebook,mobile,iOS,0,199,1,NY,June,Wed
191507,Unknown,mobile,iOS,0,199,1,NY,May,Fri
191579,Adwords,desktop,windows,0,199,1,PA,June,Sun
191622,Unknown,mobile,iOS,1,299,1,NY,June,Sat
191637,Unknown,mobile,other,1,299,1,NY,June,Mon
191675,Facebook,mobile,android,0,199,1,NJ,June,Mon
191693,Bing,mobile,iOS,0,199,1,NJ,April,Fri
191726,Google,desktop,mac,0,199,1,NJ,April,Tue
191897,Adwords,mobile,other,0,199,1,NJ,July,Sat
191903,Facebook,mobile,iOS,0,199,1,PA,April,Wed
192037,Other,desktop,mac,1,299,1,NJ,April,Thu
192161,Adwords,desktop,windows,0,199,1,NY,April,Wed
192173,Adwords,desktop,windows,0,199,1,PA,April,Sat
192187,Google,desktop,windows,1,299,1,NJ,June,Mon
192234,Google,desktop,windows,1,299,1,PA,April,Wed
192310,Adwords,mobile,other,1,299,1,NJ,April,Wed
192432,Google,mobile,iOS,1,299,1,NY,April,Wed
192493,Unknown,mobile,iOS,0,199,1,NY,April,Mon
192514,Adwords,mobile,iOS,0,199,1,PA,June,Sat
192688,Facebook,mobile,android,1,299,1,PA,May,Fri
192729,Unknown,mobile,iOS,0,199,1,PA,May,Sun
192844,Unknown,desktop,windows,1,299,1,NY,,
192917,Facebook,desktop,windows,0,199,1,PA,May,Wed
193020,Facebook,mobile,iOS,1,299,1,PA,June,Tue
193030,Other,mobile,android,0,199,1,NJ,June,Mon
193099,Other,mobile,iOS,1,299,1,PA,May,Sun
193113,Unknown,desktop,windows,0,199,1,PA,June,Fri
193123,Adwords,mobile,iOS,1,299,1,NY,June,Tue
193140,Facebook,mobile,android,1,299,1,NY,April,Sun
193253,Bing,mobile,iOS,0,199,1,NJ,May,Mon
193270,Bing,desktop,windows,0,199,1,NY,April,Thu
193289,Facebook,mobile,iOS,0,199,1,PA,April,Wed
193311,Bing,desktop,mac,0,199,1,NY,April,Tue
193367,Google,mobile,android,1,299,1,PA,June,Tue
193397,Google,desktop,mac,0,199,1,PA,June,Wed
193424,Unknown,mobile,iOS,0,199,1,NY,April,Sat
193497,Google,desktop,windows,0,199,1,PA,June,Wed
193598,Bing,mobile,iOS,1,299,1,NY,April,Wed
193797,Adwords,desktop,windows,0,199,1,NY,May,Wed
193822,Facebook,mobile,iOS,0,199,1,PA,April,Wed
193824,Unknown,mobile,iOS,0,199,1,NY,May,Mon
193880,Unknown,mobile,other,0,199,1,NY,April,Tue
193928,Facebook,desktop,mac,0,199,1,PA,May,Sun
193933,Adwords,mobile,iOS,0,199,1,NY,June,Sat
193980,Adwords,desktop,windows,0,199,1,NJ,June,Wed
194046,Facebook,mobile,android,1,299,1,NJ,June,Mon
194056,Other,mobile,iOS,1,299,1,PA,April,Thu
194130,Facebook,desktop,windows,1,299,1,NJ,April,Thu
194150,Google,mobile,iOS,0,199,1,NY,June,Tue
194181,Google,mobile,android,0,199,1,NJ,May,Mon
194188,Google,mobile,android,0,199,1,NY,May,Sat
194264,Unknown,mobile,iOS,1,299,1,NJ,June,Mon
194339,Facebook,desktop,windows,1,299,1,NY,June,Sun
194416,Facebook,desktop,windows,0,199,1,NJ,,
194492,Unknown,mobile,iOS,1,299,1,PA,May,Sun
194513,Unknown,mobile,iOS,0,199,1,PA,April,Mon
194528,Adwords,mobile,android,1,299,1,NJ,April,Thu
194606,Google,desktop,windows,0,199,1,NY,April,Sun
194622,Google,mobile,iOS,1,299,1,NJ,May,Mon
194668,Facebook,mobile,android,0,199,1,NY,May,Wed
194860,Unknown,mobile,iOS,0,199,1,NY,June,Thu
194914,Adwords,mobile,iOS,0,199,1,NJ,April,Thu
194991,Adwords,mobile,other,0,199,1,NJ,April,Sun
194996,Unknown,desktop,windows,0,199,1,NY,June,Fri
195004,Other,mobile,iOS,0,199,1,NY,June,Fri
195016,Facebook,desktop,windows,1,299,1,PA,,
195090,Google,mobile,iOS,0,199,1,PA,June,Fri
195139,Google,desktop,mac,0,199,1,NJ,April,Fri
195168,Unknown,desktop,windows,1,299,1,PA,June,Wed
195288,Google,mobile,android,0,199,1,NY,June,Tue
195386,Facebook,mobile,iOS,0,199,1,PA,May,Mon
195467,Facebook,mobile,iOS,0,199,1,PA,April,Sun
195487,Google,desktop,windows,0,199,1,NY,June,Wed
195521,Adwords,mobile,iOS,0,199,1,PA,April,Sat
195606,Adwords,desktop,windows,0,199,1,NY,April,Sun
195713,Other,mobile,android,0,199,1,NY,,
195715,Facebook,mobile,iOS,0,199,1,NY,May,Wed
195731,Adwords,desktop,windows,0,199,1,NJ,April,Sat
195740,Google,desktop,mac,0,199,1,NY,April,Thu
195791,Facebook,mobile,iOS,0,199,1,NJ,April,Fri
195838,Google,desktop,windows,0,199,1,NJ,April,Mon
195915,Google,desktop,windows,1,299,1,NY,April,Thu
195978,Unknown,mobile,android,1,299,1,NY,April,Sat
195991,Google,mobile,iOS,0,199,1,NJ,June,Mon
196012,Facebook,mobile,iOS,0,199,1,PA,April,Sat
196023,Bing,mobile,android,1,299,1,PA,May,Thu
196036,Facebook,mobile,iOS,1,299,1,NY,April,Wed
196058,Google,desktop,windows,1,299,1,PA,June,Thu
196076,Facebook,mobile,iOS,1,299,1,NY,April,Sun
196084,Unknown,desktop,windows,1,299,1,PA,June,Wed
196087,Google,desktop,windows,0,199,1,PA,May,Wed
196099,Adwords,desktop,windows,0,199,1,NY,April,Thu
196173,Facebook,desktop,windows,1,299,1,NJ,June,Fri
196196,Adwords,mobile,android,0,199,1,PA,June,Wed
196292,Unknown,mobile,iOS,1,299,1,NY,April,Mon
196321,Facebook,mobile,android,1,299,1,NJ,May,Sun
196406,Google,desktop,windows,0,199,1,PA,May,Tue
196455,Adwords,mobile,iOS,1,299,1,NJ,June,Mon
196536,Facebook,mobile,android,0,199,1,NY,June,Sat
196637,Adwords,mobile,other,1,299,1,PA,May,Sun
196648,Facebook,mobile,android,0,199,1,NY,April,Tue
196734,Unknown,mobile,iOS,0,199,1,PA,June,Thu
196741,Unknown,desktop,mac,1,299,1,PA,April,Mon
196801,Facebook,desktop,windows,0,199,1,NY,June,Sat
196825,Facebook,mobile,iOS,1,299,1,NJ,April,Wed
196870,Unknown,desktop,mac,0,199,1,PA,April,Fri
196875,Adwords,desktop,windows,0,199,1,NY,June,Thu
196962,Google,desktop,windows,0,199,1,PA,May,Thu
196980,Google,mobile,android,1,299,1,PA,April,Thu
196990,Adwords,mobile,android,0,199,1,NY,May,Fri
197124,Unknown,desktop,windows,0,199,1,NJ,June,Tue
197139,Unknown,desktop,windows,0,199,1,NJ,June,Tue
197533,Adwords,mobile,iOS,1,299,1,PA,April,Fri
197551,Other,desktop,windows,1,299,1,NY,April,Tue
197555,Facebook,desktop,windows,0,199,1,NJ,,
197569,Unknown,mobile,android,0,199,1,PA,April,Thu
197613,Adwords,mobile,iOS,1,299,1,NJ,June,Mon
197657,Facebook,desktop,mac,1,299,1,PA,June,Fri
197853,Google,mobile,iOS,0,299,1,NY,,
197924,Other,mobile,android,0,199,1,PA,June,Fri
198025,Google,mobile,iOS,0,199,1,NY,May,Thu
198151,Adwords,mobile,iOS,0,199,1,PA,May,Sat
198174,Google,mobile,android,0,299,1,NY,May,Sat
198187,Facebook,desktop,windows,0,199,1,NJ,April,Wed
198246,Adwords,mobile,iOS,1,299,1,NJ,June,Mon
198252,Adwords,mobile,other,0,199,1,NJ,April,Tue
198362,Facebook,mobile,iOS,0,199,1,NJ,April,Wed
198378,Google,desktop,mac,0,199,1,NY,,
198398,Adwords,desktop,windows,1,299,1,NY,April,Thu
198412,Adwords,desktop,windows,1,299,1,PA,June,Tue
198479,Bing,desktop,mac,1,299,1,NY,May,Thu
198492,Adwords,mobile,iOS,0,199,1,NJ,June,Fri
198565,Adwords,mobile,iOS,0,199,1,NJ,April,Thu
198626,Facebook,mobile,android,0,199,1,NY,May,Wed
198637,Facebook,mobile,other,0,199,1,NY,June,Mon
198659,Unknown,mobile,iOS,1,299,1,PA,April,Wed
198664,Unknown,desktop,windows,0,199,1,PA,April,Wed
198749,Google,mobile,android,0,199,1,NJ,May,Fri
198833,Other,mobile,other,0,199,1,PA,May,Tue
199029,Facebook,desktop,mac,0,199,1,NY,April,Fri
199030,Facebook,desktop,windows,0,199,1,NJ,May,Mon
199119,Facebook,desktop,mac,0,199,1,NY,May,Sat
